sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr1:30028082-91800000,5.7422958526625205,2.976396160718683,0.9938130273307548,1.0119302663484624,10.04881053082235,417762,79,422745,4.0,78,83.83300738028301,78,9.156036663332175,17,5.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr3:60000-66170270,9.097816768098156,2.9474434334759425,0.9975592515069582,1.0195377518507365,9.5998842536622,756997,132,771786,6.0,131,217.28873425095816,131,14.740716883888592,5,8.0,2.0,4.0,4.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr3:93504854-194041961,8.760258217968438,3.2939630898362653,0.9978698869552703,1.0190008106411186,12.81801268813908,842544,183,858552,6.0,183,248.8508693174742,183,15.775007743816616,23,7.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr1:13607162-16800000,8.451836537628285,5.458977293695392,0.9967830742584848,1.0187431910468456,41.00512859238858,80777,163,82290,5.0,162,164.4280781664291,162,12.82295122685995,5,8.0,3.0,5.0,5.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr1:149509645-205922707,8.136555071561917,3.777602723301951,0.9965035708276766,1.0186210561556392,19.008063934269245,803500,155,818461,6.0,154,151.25137138075672,154,12.298429630678736,10,8.0,2.0,4.0,4.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr1:30028082-91800000,7.222394403916892,3.933220932032553,0.9957524757005932,1.0164337060931408,19.364805765497124,873754,121,888112,5.0,120,123.72408339672228,120,11.123132804957526,13,7.0,2.0,4.0,4.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr3:60000-66170270,6.891285008742599,3.873563759814663,0.995038639957824,1.0154178868522334,19.05223016345588,912772,126,926844,5.0,125,105.5483450346719,125,10.273672422005284,5,7.0,2.0,4.0,4.0,0,1
H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr3:93504854-194041961,6.878571613174771,4.104947358199863,0.9959889665829724,1.01579929167632,21.116418345635147,1083404,142,1100520,4.0,142,130.78701884721005,142,11.436215232637505,17,6.0,2.0,4.0,4.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr1:13607162-16800000,12.24491800225208,3.4520450806811875,0.9973266404749584,1.0336629639664048,14.899311774892643,118113,127,122088,8.0,126,206.72570345373376,126,14.377958946030336,7,13.0,5.0,8.0,8.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr1:149509645-205922707,13.513656572939198,2.899919356249469,0.998230284285894,1.0378334913817706,10.170744722935387,998640,179,1036421,11.0,178,316.37862267850096,178,17.787035241391436,14,15.0,4.0,8.0,8.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr1:30028082-91800000,12.5183447749477,3.140845472218652,0.9979092815203664,1.0345000043565011,12.34265990054317,1147711,180,1187306,10.0,179,265.1004281652225,179,16.28190493048103,17,14.0,4.0,7.0,7.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270,13.399709003482664,2.993501928732332,0.9981367674772994,1.0369331117115557,10.821610182292618,1269431,175,1316314,11.0,174,299.5686693112944,174,17.308052152431664,6,15.0,4.0,8.0,8.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961,11.410284895029848,3.40206775517462,0.9980170568390556,1.0318691997025284,14.490891432823911,1192720,202,1230730,9.0,202,277.587534404716,202,16.660958387941434,17,12.0,3.0,6.0,6.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr1:13607162-16800000,13.683532639205175,4.522846373880084,0.999098853550592,1.0333015570384494,24.09882960410966,94411,236,97554,7.0,235,613.8024445053455,235,24.775036720565023,5,11.0,4.0,7.0,7.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr1:149509645-205922707,16.021959466867827,3.460898391099647,0.9992614553879026,1.0396110709692417,14.139389589619851,912044,275,948170,9.0,275,763.2518959565522,275,27.627013880558145,10,12.0,3.0,6.0,6.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr1:30028082-91800000,13.96545202984805,3.993761559768408,0.9991400835744556,1.0342921993418075,19.485131394736225,985123,283,1018904,8.0,284,645.3145934004018,284,25.403042994893383,16,11.0,3.0,6.0,6.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270,15.219596168038809,3.945979032428818,0.999253578831394,1.0373783142544175,19.11515356132605,1116504,284,1158236,9.0,283,750.3713873049448,283,27.392907609542743,12,12.0,3.0,6.0,6.0,0,1
H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961,13.00978023887838,4.0666164350883625,0.9991527326366269,1.0334327051635956,19.86182348889954,1087499,282,1123856,6.0,281,653.4551020068791,281,25.56276788626144,12,9.0,3.0,5.0,5.0,0,1
H3K27ac_TDH_some/samples/ips/MS032901/problems/chr1:13607162-16800000,3.590663220442857,5.156669851983808,0.9829717828286892,1.074290206110023,36.10401624208471,75058,74,80633,3.0,77,36.41148893901898,77,6.03419331303025,11,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS032901/problems/chr1:149509645-205922707,3.958698309190877,4.47950957899738,0.9862047999741018,1.0797615234545614,27.03216184930716,1373721,111,1483290,3.0,113,45.61127890304403,113,6.753612285513881,25,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS032901/problems/chr1:30028082-91800000,3.528577969361004,5.000786575162188,0.9817008783354556,1.0761573232473969,35.4264603794495,1474265,97,1586540,3.0,99,34.02252120024816,99,5.832882752143074,19,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270,3.272141008327349,5.00519006234398,0.978067173896802,1.0747254536757147,33.920622975657,1572049,76,1689520,2.0,78,28.2627322087024,78,5.316270516885159,23,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961,2.975677856612456,5.441135268721131,0.9714797684725462,1.0739940311678968,43.37234472022417,2329770,89,2502158,2.0,92,21.67935409321305,92,4.656109330032216,26,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033001/problems/chr1:13607162-16800000,2.438787113076437,5.790031716522748,0.9520336603202064,1.0478055559942514,50.87151061511337,63320,46,66346,2.0,51,11.968899855500384,51,3.4596097837039923,6,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033001/problems/chr1:149509645-205922707,2.7945626158772963,4.161351353101672,0.96407189255967,1.0564579946553132,24.231411778671923,1186600,57,1253592,2.0,64,16.395934702509383,64,4.049189388323221,19,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033001/problems/chr1:30028082-91800000,2.575563466717146,4.385920930106752,0.9530096031584768,1.0520356033075262,29.53907621695072,1310104,65,1378275,2.0,73,12.376562104267189,73,3.5180338406938594,14,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033001/problems/chr3:60000-66170270,2.4422387998941564,4.471452170891581,0.9466237898795224,1.04917305837188,29.964039951447617,1375612,50,1443254,2.0,55,10.809884959075076,55,3.2878389496864164,13,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961,2.3228488648308017,4.565206531736574,0.9392887696729614,1.0474676471080555,31.60264902570037,2031195,51,2127610,2.0,57,9.45878102435205,57,3.075513131877679,16,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr1:13607162-16800000,2.5862449785336628,5.986783617437167,0.9584048711781012,1.0622463347966538,55.261285850918526,72439,59,76947,2.0,63,14.379062859738688,63,3.791973478248324,10,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr1:149509645-205922707,2.7669114855908945,4.42597907343295,0.9650256680851902,1.0620119401824086,26.787300154338894,1285576,64,1365296,2.0,67,17.09449097322272,67,4.134548460620908,15,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr1:30028082-91800000,2.5750576092310653,4.700884160517855,0.9555545992202916,1.0590792283188497,32.23720629098872,1412968,56,1496444,2.0,59,13.33035414836756,59,3.651075752208869,17,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270,2.4561964437097603,4.649325213893758,0.9477019383735372,1.0573317192086369,30.891799006802028,1507526,53,1593954,2.0,56,11.270352174463577,56,3.3571345183747967,15,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961,2.288881384268763,5.063005471011097,0.9382024734847064,1.052601298891019,39.2401617655422,2217893,59,2334556,2.0,63,9.420673308427382,63,3.069311536554636,17,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:13607162-16800000,34.917117019818306,3.040716167974705,0.9986691548915716,1.8068631197660507,15.438445022904858,240737,361,434977,39.0,506,1835.8517686765908,506,42.84684082492653,144,47.0,8.0,21.0,21.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:149509645-205922707,36.04571139437714,3.105384446317693,0.9991761585908624,1.809386197725401,13.240070916446196,2875585,498,5203042,40.0,662,2947.262746319218,662,54.288698145371086,431,45.0,5.0,14.0,14.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:30028082-91800000,31.77357326666292,2.954273817213242,0.9988873621014872,1.7746977988497128,13.101822628448522,3060628,438,5431688,38.0,606,1973.7123219360144,606,44.42648221428312,139,42.0,4.0,13.0,13.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:60000-66170270,20.89760547292885,3.255212709783838,0.9977773119126402,1.7065380508557086,16.27197379596287,2485543,286,4241672,23.0,433,885.8982821775736,433,29.764043444693023,166,27.0,4.0,10.0,10.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:93504854-194041961,29.11050715618321,3.276122838786539,0.9987938716997896,1.7633876349761872,16.297891660809793,4418836,446,7792119,33.0,594,1821.179623982208,594,42.67528118222782,240,37.0,4.0,13.0,13.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:13607162-16800000,4.687592074004273,2.3238619881335096,0.9557819850252838,1.2960475672232104,7.631869322509095,75347,46,97652,5.0,45,24.736050935405345,45,4.973535054204941,13,6.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:149509645-205922707,4.553828720757697,3.700433756874944,0.9619853248869572,1.3059118031579129,25.39222190546248,1354630,119,1769026,5.0,123,29.433181324302424,123,5.42523560081057,26,6.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:30028082-91800000,4.395126042015807,3.241139211446154,0.953293889190686,1.3089801956044744,20.11241382473925,1479824,98,1937059,5.0,101,24.10336775595654,101,4.909518077770621,31,6.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:60000-66170270,4.214255995365876,2.8389827973055706,0.9458567974989436,1.3060800986687204,13.512304754238633,1550239,66,2024735,5.0,67,20.6666735255991,67,4.546061320043879,24,6.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:93504854-194041961,4.186773883132835,3.3060753264234988,0.9503170342390468,1.3070070172312254,19.326080103589728,2300766,84,3007116,4.0,83,22.548999753394536,83,4.748578708771134,36,5.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:13607162-16800000,3.148647863876575,2.418898222159569,0.9592330937646212,1.035173642030276,7.460200014442575,51659,33,53475,3.0,32,13.64582227788559,32,3.694025213488071,8,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:149509645-205922707,3.830788145389676,3.0182451402228336,0.9805008359787906,1.0407773900266324,11.774837093273222,871121,58,906642,3.0,57,29.07291122103936,57,5.391930194377461,33,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:30028082-91800000,3.2876251547246453,3.289899010123841,0.973697041919094,1.0376943830112433,15.10877845561842,863631,55,896184,3.0,54,21.33109781413136,54,4.618560145124382,25,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:60000-66170270,2.659352164572504,3.0810390431901555,0.9543436759972356,1.0330885328154082,13.882992010227031,790849,49,817016,2.0,48,12.10106623702881,48,3.4786586836061986,16,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:93504854-194041961,2.965298013463951,3.58159730784475,0.9692568787310658,1.0357234648298204,18.30457327858403,1210046,57,1253272,2.0,56,18.120015130733343,56,4.256761108017849,16,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:13607162-16800000,5.295591774228834,2.5377541296365544,0.9814290075272536,1.1170981962174165,8.73865428288936,91420,50,102124,6.0,52,37.67229515953856,52,6.137776076034263,15,7.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:149509645-205922707,4.97152332473417,3.672098793648533,0.9852386844545976,1.1307567110917367,20.602688970691737,1257099,100,1421472,5.0,105,48.94972360329525,105,6.996407907154588,33,6.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:30028082-91800000,4.46402547490941,3.839123846059215,0.980594787160635,1.126461788705969,24.169520289371498,1366050,92,1538802,4.0,97,36.71228915772736,97,6.059066690318515,25,5.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:60000-66170270,4.226843825169766,3.4370899932204564,0.9756667809433396,1.1233826720289677,19.28890195885438,1447141,83,1625692,4.0,87,29.04586480743228,87,5.389421565199022,21,5.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:93504854-194041961,4.116128426044473,4.0584867347654585,0.9785652553760802,1.129217712107389,27.74518481865699,1905003,106,2151162,4.0,111,33.442409533711114,111,5.78294125283243,27,5.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:13607162-16800000,4.81840187424896,2.6883892946701056,0.9688381653555024,1.1780551905387648,11.37524718286432,115673,55,136268,4.0,54,25.84306925358964,54,5.083607897309708,10,6.0,2.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:149509645-205922707,4.316097360361634,2.7397104323652948,0.9719653674579406,1.1840363219515262,9.389168596003785,1463799,56,1733190,4.0,55,29.11067011459129,55,5.395430484640803,34,5.0,1.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:30028082-91800000,3.865251252124097,2.9652018571396868,0.9631910825328864,1.1828979967260105,12.02191844511137,1589499,58,1880214,4.0,57,22.094895378313367,57,4.700520756077284,18,5.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:60000-66170270,2.926039907714709,2.996222347014257,0.9338639206834684,1.175636279943996,14.269938393471646,1251337,63,1471116,3.0,67,12.077288586063622,67,3.4752393566578434,18,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:93504854-194041961,3.303109124575242,3.2653075563944065,0.9521924250051904,1.1816113136997564,15.615180947245818,2064118,55,2438984,3.0,54,16.956084810501203,54,4.117776682932332,17,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:13607162-16800000,4.790611671975382,3.67041344430128,0.9809068232437504,1.0608708170996155,22.454388874926256,111138,72,117902,4.0,71,31.70213900032877,71,5.630465256115943,19,6.0,2.0,3.0,3.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:149509645-205922707,4.371018922029166,2.973072499858242,0.982891019419456,1.0577116665434123,11.41249121606718,1325175,67,1401652,4.0,67,34.7592914005324,67,5.895701094910799,34,5.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:30028082-91800000,3.7015659876619154,3.1658419029496097,0.976257301636423,1.0540633762642555,13.0378873225695,1365528,63,1439352,3.0,62,24.69625974076839,62,4.969533151189193,17,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:60000-66170270,3.611830944042593,3.0715039242200883,0.9730653871714234,1.0534024573435623,12.579966947232906,1466544,58,1544860,3.0,57,21.73281208475319,57,4.661846424406663,15,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:93504854-194041961,3.292552824739932,3.635165210734342,0.9728807836560376,1.0517667495122798,17.964259137189853,1870951,58,1967803,3.0,57,21.49353811311624,57,4.636112392200629,38,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:13607162-16800000,3.268227074661019,3.170956683124163,0.9604118863889376,1.049527124895018,14.938936851568435,82158,41,86226,3.0,41,14.646121862212992,41,3.827025197488644,8,4.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:149509645-205922707,2.980527600836631,3.022069308668108,0.9610776155010888,1.048185329890978,12.080170215953975,1177102,43,1233820,2.0,43,14.81521794469705,43,3.8490541623491152,23,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:30028082-91800000,2.624150032637784,3.183781535041448,0.9463548720820888,1.0456399419344065,14.343892654377765,1245489,44,1302332,2.0,44,10.66018988592296,44,3.264994622648399,14,3.0,1.0,2.0,2.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:60000-66170270,2.170849934922719,2.979728781843426,0.9167217574354568,1.0423785934939744,12.826872711493742,1053363,33,1098002,2.0,33,6.799490441340511,33,2.607583256837739,10,3.0,1.0,1.0,1.0,0,1
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:93504854-194041961,2.385360053140744,3.428407908582736,0.9365574825728048,1.0449127004260008,17.206815235905033,1829105,42,1911254,2.0,42,8.996355907125617,42,2.9993925896963898,19,3.0,1.0,2.0,2.0,0,1
