sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K9me3_TDH_BP/samples/bcell/ERS257189/problems/chr8:48135599-86500000,15.401467174597482,2431126,2449622,669.1974063962841,1.0076084117435344,55,13.75038356712075,0.9955898244476016,569,11.197735316162245,125.38927621082718,657,657,7.0,11.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr4:68270000-75427379,6.635742756432632,436941,441563,126.55322911077302,1.0105804000549274,28,14.449383326352988,0.9959923177698335,294,11.888258566985074,141.330691755494,356,356,7.0,12.0,19.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr4:75452279-190000000,2.138438200674673,7105884,7165216,10.370645797856444,1.0083498419548984,50,14.800977893813071,0.9953390379535008,262,11.005630596754663,121.1239048322224,261,261,8.0,11.0,19.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr5:100000-17500000,1.9181562217359525,1121836,1127933,8.195993302357676,1.0054357369844942,50,15.15550757864786,0.9949217675724008,163,10.327646875725886,106.66028998969064,162,162,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr6:62178589-95680543,1.8100860788100328,2167797,2191533,5.797358447111818,1.0109498310726657,46,15.307316598371528,0.9949030232387548,124,10.710666552745678,114.71837800410498,123,123,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr7:62500000-74715724,1.929230461996588,734314,750944,5.2406219139648025,1.0226483801866506,71,19.584644988383715,0.9973484566365834,156,16.28579461554943,265.22710625985883,155,155,9.0,16.0,25.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/bcell/ERS257253/problems/chr8:48135599-86500000,12.149160391131115,2418671,2441335,453.3673011767482,1.0093708525760026,99,15.18849980009683,0.9967455287796716,580,13.281886118528137,176.40849886555043,709,709,8.0,11.0,19.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr4:68270000-75427379,9.429342980591292,621272,629846,275.55562740820426,1.013802350343087,56,14.881967962502737,0.9963267011686076,320,12.812825126908304,164.16848773273276,529,529,7.0,13.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr4:75452279-190000000,2.1704582244916453,10289916,10401425,25.01155744914597,1.01083682421089,82,15.401601043196075,0.9956865959493316,394,11.67317693330633,136.26305971627497,424,424,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr5:100000-17500000,1.5088202049760524,1548383,1561211,3.992486886233185,1.0082854231061844,56,15.448917354427168,0.9958747135796228,135,11.694924580748475,136.7712609493949,134,134,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr6:62178589-95680543,1.4204847917191248,2916797,2951832,3.5003145141330063,1.0120118102191582,56,14.993619370837257,0.9952130366561496,124,11.211948254337152,125.7077836579339,123,123,7.0,13.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr7:62500000-74715724,1.7460059964986303,1447909,1501073,5.975660097131356,1.0367184931639304,84,24.530394520650123,0.9976089426506236,267,18.84230490502747,355.03245413402226,267,267,11.0,22.0,33.0,20.0,20.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333897/problems/chr8:48135599-86500000,20.473766225936423,3468075,3507313,1194.3128285246687,1.011314349117118,69,15.388265824701024,0.9970726257845488,657,14.162806220703375,200.58508004519425,1074,1074,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr4:68270000-75427379,2.630614187859185,369654,372688,25.072668292143884,1.008210402729046,33,12.49741109253518,0.9916875749103758,170,8.167520733858659,66.7083949380111,170,170,7.0,9.0,16.0,11.0,11.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr4:75452279-190000000,1.6843990612140858,5965917,6007525,8.02656838670612,1.0069744528753002,47,13.39019684651999,0.9929778265465596,210,8.828679697107416,77.94558519411672,210,210,7.0,11.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr5:100000-17500000,1.3926104544722702,977138,981526,4.360130336598289,1.004491693590561,52,14.319290622204846,0.9929536293046736,101,8.690177607462049,75.51918684923483,100,100,8.0,11.0,19.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr6:62178589-95680543,1.3043341555807404,1980636,1999032,3.671226178435861,1.0092884352745457,39,15.118259993254693,0.9931979997832832,121,9.115161560913553,83.08617028155598,120,120,9.0,11.0,20.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr7:62500000-74715724,2.084309140377759,629057,645358,9.467720999464888,1.0259150218740465,64,17.80313707660832,0.996211766313057,203,13.84964742530266,191.8127338051925,202,202,8.0,15.0,23.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/burkitt/ERS333899/problems/chr8:48135599-86500000,7.926890479789841,2117999,2133775,241.0066241239887,1.0074490155325926,82,13.573352961923025,0.993751754482902,406,9.39332980545336,88.23464483401845,433,433,8.0,10.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr4:68270000-75427379,12.746190245113583,479478,485317,355.0299261975033,1.0121799377238117,45,15.647962993088315,0.9976155302867912,388,15.775767739901909,248.87484778332973,604,604,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr4:75452279-190000000,2.1272816171723545,8128192,8203481,14.699628757403552,1.0092628236713437,101,16.46912597537066,0.9965834910094268,361,13.121048163398486,172.16190490622276,371,371,7.0,15.0,22.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr5:100000-17500000,1.7510075491108168,1329294,1337644,6.439351553436195,1.0062822868998784,56,17.084682545772417,0.996705232639795,190,13.027317088995078,169.71099053722318,189,189,8.0,15.0,23.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr6:62178589-95680543,1.6186744846555936,2414250,2441653,4.663939105387529,1.0113509418456836,68,16.80336170653412,0.9964289700738443,173,12.998067055321956,168.94974717464603,172,172,8.0,15.0,23.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr7:62500000-74715724,1.7385861682175308,1032360,1066226,6.491792172166576,1.0328054484922395,114,27.0904316323763,0.997991526527657,297,22.022999407213803,485.0125028901396,296,296,11.0,27.0,38.0,21.0,21.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS257387/problems/chr8:48135599-86500000,24.90875222935069,2624151,2651052,1332.668926401724,1.0102517005506546,152,16.126684020850934,0.998130982312809,772,17.869808671558996,319.3300619581251,1242,1242,7.0,15.0,22.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,13.299693264050482,529224,534959,400.9308525421145,1.010838531205182,44,14.979957447130138,0.9970294064611852,336,13.967987364194844,195.10467100630683,565,565,7.0,13.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,1.8854173306939688,8734726,8808329,14.02038281148131,1.0084265961435537,67,15.294043797138,0.9954461447605952,310,11.232790030969523,126.1755718798483,337,337,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,1.389715499104737,1315593,1323902,3.507086090837005,1.006316547987522,77,15.231221205950472,0.995277828195008,125,10.940728779806868,119.69954623329429,124,124,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,1.3536982642923283,2633580,2660166,3.1574368068236094,1.0100953873037417,61,15.830139202150685,0.9953779435869522,129,11.300632586826003,127.7042968624338,128,128,8.0,13.0,21.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,2.123670153378136,962039,990778,12.629866249795931,1.029874079818053,113,22.56655395467336,0.9974683477729752,308,18.52698604186988,343.2492117956413,307,307,9.0,22.0,31.0,18.0,18.0,0,1
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,25.038309208733832,2814594,2840297,1435.5829355912952,1.009132403867984,70,15.084812587534827,0.9974745094392056,722,15.142184416313112,229.28574889763567,1111,1111,7.0,13.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,2.4960269191371207,467918,473111,28.88701129922825,1.0111002592340097,38,12.641781252270697,0.9919935270435166,187,8.524865171867877,72.67332619852593,198,198,7.0,10.0,17.0,11.0,11.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:75452279-190000000,1.3330184197966912,8464320,8528782,9.697206741784662,1.0076158519072829,65,15.497887721636234,0.994444466022369,289,9.993102195478835,99.86209148928393,301,301,8.0,13.0,21.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr5:100000-17500000,0.6733986698995033,1515375,1523119,1.1176742010926484,1.0051109495081745,52,17.310498721438588,0.9939624670039804,123,9.429684500474972,88.91894977849792,122,122,10.0,13.0,23.0,16.0,16.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr6:62178589-95680543,0.7786450111682626,2471820,2493686,0.5483655985693794,1.0088465215292868,44,14.743413355341408,0.9930686703924244,72,8.987986107090293,80.78389426124812,71,71,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr7:62500000-74715724,2.361418021038442,751973,769738,22.548608492888,1.0236258796870097,100,14.966168998089028,0.9937695951049998,217,10.55901233766613,111.49274154698556,216,216,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr8:48135599-86500000,6.328486551651217,2890916,2912853,220.9549927267754,1.0075886008409105,50,15.281132346979296,0.994815899646252,424,10.322778329882333,106.55975244788829,511,511,8.0,13.0,21.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr4:68270000-75427379,4.153328392956774,464756,469650,67.6784615834218,1.0105324310658303,39,12.858674229057828,0.9934866397243152,221,9.345102816385008,87.33094664880703,252,252,7.0,10.0,17.0,11.0,11.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr4:75452279-190000000,1.8482064714027555,8286865,8353900,21.842000704528,1.0080894292460936,55,14.493091416355885,0.9935810755446036,309,9.341806975057745,87.2693575592375,324,324,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr5:100000-17500000,1.7638728173119396,1412632,1420503,17.048519355610807,1.005572580525275,55,17.767911954422665,0.9954197777413551,227,10.914683349403028,119.1303126177357,231,231,10.0,14.0,24.0,16.0,16.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr6:62178589-95680543,1.1595552402423714,1972247,1990801,2.237460090544104,1.009408055587386,43,13.445872651853444,0.99376319257412,123,9.523837760018822,90.70348567916032,122,122,6.0,13.0,19.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr7:62500000-74715724,1.987235360399137,779091,799228,15.748625392471528,1.0258481048402623,99,17.821689635742167,0.9954085988591774,221,12.602704732471633,158.82816657386283,220,220,8.0,17.0,25.0,16.0,16.0,0,1
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr8:48135599-86500000,10.951041557090948,2739047,2761749,451.7350270806113,1.008288652326394,55,14.598582645715828,0.9952166243878376,509,10.814983199140087,116.96386159768238,617,617,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:68270000-75427379,11.236436872524726,403370,407945,286.66841528449214,1.0113444513584335,48,14.30005206138285,0.9962728961939216,304,12.430097786571467,154.50733098372888,438,438,7.0,12.0,19.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:75452279-190000000,1.7507214473230135,6904964,6956300,13.678296715319568,1.0074347972610425,90,15.331340322701177,0.9948834069642029,297,10.441398808025696,109.02280906824043,300,300,8.0,13.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr5:100000-17500000,1.449524992864852,1153356,1159607,5.86840725266371,1.005420707414456,41,16.79617828320137,0.9953857058991608,169,10.887104829252012,118.52905156312248,168,168,9.0,13.0,22.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr6:62178589-95680543,1.0919541790577592,2201866,2222860,1.8871327569547,1.0095350986550038,49,16.706696501966967,0.9949450238831096,100,10.680175215179926,114.0661426269436,99,99,9.0,13.0,22.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr7:62500000-74715724,1.4110179251694577,794527,816499,4.887941313949487,1.027655482639964,82,23.393761319627902,0.99692641036291,213,16.57716698080728,274.8024651095672,212,212,11.0,21.0,32.0,20.0,20.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr8:48135599-86500000,17.920929599211416,2267528,2285892,752.3776307338776,1.0080991317854209,143,15.24545716745284,0.997164015018964,655,14.191137991686036,201.3883974990748,833,833,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,11.115147196809083,464555,468905,318.31334660225764,1.0093659725241846,36,13.289481331596903,0.9944517991779932,278,10.047563109991488,100.95352444926182,387,387,7.0,11.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,1.4079481596157086,7790063,7842452,10.882507304083624,1.0067252353062146,68,13.982787430602292,0.992313581617117,244,8.438703995242562,71.2117251193228,243,243,8.0,11.0,19.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,1.0292266593183346,1241282,1247396,2.60730837951882,1.004926362362753,42,14.825692308435956,0.9929806807496124,115,8.719941134550343,76.03737339002313,114,114,8.0,12.0,20.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,0.8660160945636263,2439130,2459245,1.162169849995752,1.008247206277323,45,15.162326321270289,0.992709343226398,84,8.740780609335639,76.4012456605379,83,83,9.0,11.0,20.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,1.4484249926147432,812626,834240,5.968589264687725,1.0265989847715735,62,18.14023056116836,0.9951450435745054,203,12.57086955707033,158.02676142087756,204,204,9.0,16.0,25.0,16.0,16.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,18.80941004014292,2561897,2580312,853.87573260225,1.0071884260719404,127,13.836810769519618,0.9957097398360936,595,11.34677610034502,128.74932787136092,729,729,8.0,10.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,10.758641560029728,489396,495457,289.0538129684461,1.0123867223817162,42,15.281984323533498,0.9970568183170438,326,14.189004338458586,201.3278441167966,517,517,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,1.7354667979487202,8513470,8594662,7.878092030568995,1.0095370054204695,144,16.50398815054261,0.996261948919622,277,12.557826696608943,157.69901134206427,276,276,8.0,14.0,22.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr5:100000-17500000,1.5427953979417837,1506444,1516448,4.665127181136356,1.0066414726610964,67,18.52926295302049,0.9968278466160272,157,13.335009037122507,177.82246602013893,156,156,9.0,16.0,25.0,16.0,16.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr6:62178589-95680543,1.2815515698021755,2760656,2793428,2.495530983809742,1.0118714580416603,71,18.08389672599556,0.9963422783389988,124,12.951973050883115,167.7536059108025,123,123,9.0,16.0,25.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr7:62500000-74715724,2.0093251009371453,1064654,1100990,9.73532554556117,1.0341303692376764,186,28.0270557382962,0.9981321738227824,348,22.66625002866584,513.7588903619941,357,357,12.0,26.0,38.0,23.0,23.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr8:48135599-86500000,16.468099170043395,2839867,2869902,730.7730178970095,1.010576555372683,179,16.592953824950254,0.9976977320016468,705,16.306282133595186,265.89483702040553,1027,1027,7.0,15.0,22.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:68270000-75427379,13.575518898647852,571742,578243,417.215246699938,1.0113722822047049,63,15.600603069216534,0.9971057358710514,350,14.257836311376186,203.2858962819973,589,589,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:75452279-190000000,2.1350894969452208,9498749,9576983,28.59501938961649,1.0082363486219448,78,15.895956299087386,0.9955110938608774,386,11.283769805954387,127.3234610337679,435,435,8.0,14.0,22.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr5:100000-17500000,1.2277254857764095,1407684,1416142,2.569345359581907,1.0060091654157932,68,15.486374782976862,0.995290128749892,112,10.8304099490212,117.2977796638574,111,111,8.0,13.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr6:62178589-95680543,1.0797575155841117,2942704,2971591,1.7022930649967711,1.009816824871555,63,16.68189461121472,0.9953709551256796,110,11.293304530281755,127.53872721368248,109,109,8.0,15.0,23.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr7:62500000-74715724,2.0753164844950285,986333,1014575,13.22926306821374,1.0286343746324766,174,21.12714874185493,0.9969868055685416,288,16.47233256227828,271.3377400422933,297,297,9.0,20.0,29.0,18.0,18.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr8:48135599-86500000,30.63346994666699,3048054,3075311,1975.172114560082,1.0089427578851156,61,15.42217067020466,0.997613690932971,737,15.514931569503812,240.713101606386,1275,1275,7.0,14.0,21.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:68270000-75427379,6.429936966144995,432536,437710,126.02103309100494,1.0119643497058042,43,13.881750883163482,0.9954282933140745,287,11.293300845179887,127.53864397974075,339,339,7.0,11.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:75452279-190000000,1.863421780195793,7298744,7364625,10.389464659835664,1.0090264857935127,54,15.075181565485789,0.9950784176649634,276,10.73816148094397,115.3081119908288,276,276,8.0,12.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr5:100000-17500000,1.5449110782516144,1188639,1196253,5.271210375950292,1.006406492136378,45,16.44362165468237,0.9954827016307564,143,11.0388499560585,121.85620835237278,142,142,9.0,13.0,22.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr6:62178589-95680543,1.2654160870536544,2370065,2397747,2.927663527488138,1.011680275300583,49,16.94058011067207,0.9952302163059074,124,11.148271639500384,124.28396054808856,123,123,9.0,14.0,23.0,15.0,15.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr7:62500000-74715724,2.017127885928293,832530,859885,11.783046566093043,1.0328589154251684,165,24.760806217193373,0.9975843534806452,324,19.49274825935259,379.9672347024935,339,339,10.0,24.0,34.0,21.0,21.0,0,1
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr8:48135599-86500000,11.82288624158609,2389123,2412543,345.5375026182536,1.009803182926615,177,14.919649595269895,0.9968914531499706,565,13.854463129140932,191.9461485967256,664,664,7.0,13.0,20.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:68270000-75427379,9.853874179302036,443261,449314,237.949723074204,1.0136578982989668,64,13.368171348257572,0.9968641672299114,333,13.93966375126774,194.3142254984077,488,488,6.0,12.0,18.0,10.0,10.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:75452279-190000000,2.797047841226002,8346998,8420193,38.49702118308445,1.0087691417643974,119,15.08567367573348,0.9959938243182144,426,11.973978685643178,143.37616556423714,478,478,7.0,13.0,20.0,13.0,13.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr5:100000-17500000,1.3312980127410614,1723994,1733938,6.342820493220769,1.0057685849072473,71,19.39863479803294,0.9962989867332886,219,12.218514211933249,149.29208954721474,225,225,11.0,15.0,26.0,18.0,18.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr6:62178589-95680543,1.465776768700858,2763771,2791874,4.060939293062922,1.0101687188152415,59,16.787236352071137,0.9959571671111797,145,12.071158214944251,145.71286065021607,144,144,8.0,15.0,23.0,14.0,14.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr7:62500000-74715724,2.0920374167157094,1012156,1039401,10.879599317796885,1.02691880196215,135,21.91271306004213,0.997365391667416,272,17.23093192520229,296.90501501095554,271,271,10.0,20.0,30.0,18.0,18.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr8:48135599-86500000,18.04482694642572,2690455,2717042,873.0030859581024,1.0098823469942249,83,15.299157205751444,0.9976761133846704,692,15.83800747519913,250.8424807844636,1047,1047,7.0,13.0,20.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:68270000-75427379,10.69175024432409,503857,510170,298.896788396495,1.012531358165825,37,13.283725342706363,0.9959321346018788,304,12.0573725922612,145.38023382861155,461,461,6.0,12.0,18.0,11.0,11.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:75452279-190000000,2.266045301114013,8290100,8367991,21.452422820196176,1.0093957864676888,78,13.72693103822632,0.9948054194759977,340,10.571105525403889,111.74827202922458,341,341,6.0,12.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr5:100000-17500000,2.079132514041,963897,970785,8.033637476428694,1.0071470366097588,53,11.989182454141885,0.9945586531621008,151,10.165818500846015,103.3438657921431,150,150,5.0,11.0,16.0,10.0,10.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr6:62178589-95680543,1.6153702320998191,2428981,2455695,4.278368446729571,1.010998443791221,58,13.746668664761067,0.9945292963059592,112,10.408166686261495,108.32993376900362,111,111,6.0,12.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr7:62500000-74715724,1.3738430648582831,1292178,1332360,4.059518254004503,1.0310971329779124,129,25.939823306077027,0.9974666781275942,251,18.36056811064033,337.1104613454625,252,252,12.0,23.0,35.0,22.0,22.0,0,1
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr8:48135599-86500000,20.932834071831703,2836737,2864834,1119.8528714551412,1.0099050457991157,188,14.008294741458233,0.9968241548069824,643,13.674154333245731,186.982496729423,979,979,7.0,11.0,18.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:68270000-75427379,3.169137457547105,411968,415517,37.40957051229373,1.0086171950665952,29,12.541015321578374,0.9930040171588682,191,8.88531860540898,78.94888671962698,206,206,7.0,9.0,16.0,11.0,11.0,0,1
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:75452279-190000000,1.6911947463786277,7084042,7132963,12.024695444254656,1.006905945349554,66,13.987684855623383,0.993626139823626,269,9.262852022071636,85.8004275827966,278,278,7.0,12.0,19.0,12.0,12.0,0,1
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr5:100000-17500000,1.221692151553584,985143,989509,2.308700560668694,1.00443286348567,41,13.101234034043788,0.9929581378025664,78,8.679038775326914,75.3257140636281,77,77,7.0,11.0,18.0,11.0,11.0,0,1
