sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr11:96437584-134946516,0.9948940503471638,1521933,2276935,1.4616898760569417,16.212450219556313,1.496081953727236,1.3556700443599532,296.2782727020571,23.0,14,17.212735770413055,118,119,118,26.0,9.0,9.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,0.9928888660393452,1125056,1671584,3.732012005125406,13.136071448887876,1.4857798063205798,1.7678648118667564,209.1155721084396,16.0,14,14.460828887323148,153,153,153,19.0,7.0,7.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,0.9770154901282716,434882,814863,5.553780889511078,11.230506206281245,1.8737608679155904,1.981975256729172,141.5454085622393,13.0,42,11.89728576450273,124,125,124,16.0,7.0,7.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,0.9769508319072052,1463272,2705646,5.332690041804532,11.242036340475318,1.8490395832350943,1.940713767401162,136.30048152324082,13.0,39,11.67477972054466,144,135,144,16.0,8.0,8.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,0.9760594190857356,594615,1098812,5.274601489901405,10.718160490401353,1.8479416899030288,1.9478795863256648,130.8023673199371,13.0,44,11.43688625981465,126,124,126,15.0,7.0,7.0,2.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,0.9778275752072914,578615,1096581,5.406149795573102,11.359855862706636,1.8951857369507128,2.0065572464632284,151.97878992417915,13.0,47,12.327967793767924,121,119,121,16.0,7.0,7.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835,0.9875473346847432,965507,1120082,2.757397287757323,8.404746936065715,1.160098435431784,1.4748119594526887,61.85754900155321,10.0,10,7.86495702477472,91,92,91,12.0,6.0,6.0,2.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472,0.9880486294197884,3326157,3857305,1.2915528247339885,8.948804280735997,1.159688541367272,1.213793171279875,64.36241378171421,10.0,11,8.022618885483356,73,74,73,13.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516,0.9891743920055044,1460357,1690362,1.5492221568612878,8.559023581220208,1.1574999520664824,1.3417619647637713,70.67328446599349,11.0,10,8.406740418616094,62,63,62,13.0,5.0,5.0,2.0,1,0
H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694,0.9878013367643044,1254751,1456957,2.7980039529658027,8.152929146898469,1.1611532177724646,1.5710295609631404,63.29185848974017,10.0,10,7.955618045742277,85,86,85,12.0,5.0,5.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,0.9709343915413644,863111,920626,3.8372778445907474,4.920800453244136,1.0666380878451185,1.743076312540848,20.82292321310105,5.0,6,4.563214131848411,50,51,50,7.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,0.971980287161601,3119724,3330866,2.5747811908011986,5.139463939758773,1.0676800472349628,1.5264675878939735,21.66231620935515,5.0,10,4.654279343717473,39,40,39,7.0,4.0,4.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,0.976097352221166,1505260,1607426,2.794899283067492,5.139245047367233,1.0678733693005655,1.651745489770024,25.416433199627868,5.0,7,5.041471332818215,42,43,42,7.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,0.9714247165535675,1176539,1254438,4.593691269839441,4.910453457131468,1.0662112060978906,1.8684856109357484,21.15600997839942,5.0,9,4.599566281553014,55,55,55,7.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,0.990887388525766,2101730,2463576,2.2456441793281745,9.1571281753603,1.1721663449474218,1.5506358235238722,87.1377440652419,11.0,10,9.334759989696677,76,77,76,13.0,5.0,5.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,0.9699884081160908,680955,712212,3.0746844409020366,4.607217804407046,1.045903247502768,1.6302739494829874,19.03519722227069,4.0,6,4.3629344737539535,37,38,37,6.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,0.969330492013594,2460899,2574280,2.018964357795915,4.741948369274805,1.046073425229327,1.4106887623764224,18.63595708335688,5.0,6,4.31693839235133,37,38,37,7.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,0.9736671829594148,1165764,1219462,2.6281103842944,4.706981859106989,1.0460633936743575,1.589622275181949,21.7024182709814,6.0,6,4.658585436694426,38,39,38,7.0,3.0,3.0,1.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,0.9711980148143664,933423,976197,3.5093277440568267,4.616982868431569,1.0458260036725082,1.7267997805545598,19.830618984290137,4.0,6,4.453158315655321,43,44,43,6.0,3.0,3.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,0.989060317866338,1065868,1479172,6.239117289785712,9.945468857306908,1.3877641394282776,2.181700275076093,117.24586110699752,10.0,16,10.828012795845668,119,117,119,13.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,0.9886456087209264,3753039,5198128,5.654742723440981,9.953864588137773,1.385045395223816,2.0913653464609863,112.36730440203436,10.0,18,10.600344541666292,117,118,117,13.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,0.9884926532195796,1775775,2448630,7.043133447983179,9.338479255536315,1.3789085773302234,2.315828790240708,109.54848538988868,9.0,20,10.466541233372594,119,119,119,12.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,0.9892062537687168,1550954,2170429,7.1908109905140805,10.15858948750253,1.3994163588451745,2.2846651381571053,121.30348001082332,10.0,17,11.01378590725384,138,138,138,13.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,0.9856639639295066,1124173,1179596,2.4016869126186227,7.335457265029492,1.049302064096953,1.4050041634887536,40.25180914313919,8.0,8,6.3444313490760695,54,55,54,11.0,5.0,5.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,0.9851391870536316,3965963,4166253,0.9514701945149676,7.460796785043128,1.0505025010325364,1.1240646334326658,38.95909706997852,8.0,8,6.241722283951644,53,54,53,11.0,6.0,6.0,3.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,0.9873660017231344,1862791,1955242,1.2789748033114243,7.383678040102191,1.0496309299491622,1.2783702827820884,45.71759617724292,9.0,8,6.761478845433365,50,51,50,11.0,5.0,5.0,2.0,1,0
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,0.9857371479363652,1551047,1628453,2.903252207769188,7.305771520785637,1.049906321282541,1.5085227422152487,40.53113733105642,7.0,8,6.3664069404222365,62,63,62,10.0,5.0,5.0,3.0,1,0
