sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr1:206482221-223747846,242,5.336568702,41.24615295,1186756,867617,1.36783554,0.999130782,2,11,708,1987.067894,18.96757901,44.57653973,732,732,9,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr4:75452279-190000000,430,6.579100113,58.89709072,6059202,4736234,1.279329374,0.998882306,2,7,702,1201.497012,12.9042883,34.66261692,810,810,5,4,4,0,1
ATAC_JV_adipose/samples/AC1/MSC80/problems/chrX:37148256-49242997,74,5.511190959,39.38332697,700553,537828,1.302561976,0.998825549,2,8,455,1134.931501,13.75278528,33.68874443,462,462,6,4,4,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr10:18024675-38818835,176,5.673803706,44.34298942,1622966,1085695,1.494865036,0.99936887,3,13,968,3859.6437,24.40205951,62.12603078,1017,1017,10,6,6,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr11:69774695-87688378,114,7.010471263,67.1965234,1750438,1140598,1.534668248,0.999552269,4,16,1335,6359.074817,28.7572291,79.74380739,1473,1473,12,7,7,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr12:145739-7189876,271,5.863669775,50.47652675,937640,581460,1.612564256,0.999495017,4,23,1203,7113.980762,34.98393699,84.34441749,1513,1513,19,8,8,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr14:19050000-107289540,298,7.389880105,75.28736165,7488505,4909253,1.525386148,0.999553213,3,14,1638,6661.499616,27.69733501,81.61801037,1785,1785,11,6,6,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr16:46510000-88389383,133,6.0120406,49.09154319,4377258,2819124,1.552702028,0.999520681,4,17,1299,6106.944912,30.21526439,78.14694436,1348,1348,13,7,7,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr3:60000-66170270,221,6.720568562,66.98550662,5806818,3857213,1.505444347,0.999479657,3,13,1430,5044.976409,25.92856708,71.02799736,1830,1830,10,6,6,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr4:75452279-190000000,630,6.947080916,67.33120895,6758649,4761838,1.419336487,0.999244462,2,10,1088,2699.599779,18.3794077,51.95767295,1214,1214,8,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC83/problems/chrX:37148256-49242997,93,6.785716151,63.11459565,919637,637391,1.4428168,0.999387308,3,11,930,3415.533523,21.04512772,58.44256602,1001,1001,8,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr10:18024675-38818835,220,5.257014447,37.48616712,1551626,1099937,1.410651165,0.999452142,3,16,932,4086.532615,26.06703202,63.92599326,965,965,13,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr11:69774695-87688378,105,6.538586648,57.93677976,1568786,1091500,1.437276626,0.999611171,3,17,1271,6345.361392,29.23603023,79.65777672,1468,1468,14,6,6,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr12:145739-7189876,538,4.795409514,31.03988176,804596,524014,1.535450456,0.999475979,4,26,1061,7166.912162,36.75669352,84.65761727,1262,1262,22,7,7,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr14:19050000-107289540,533,6.882619148,66.48150114,6880779,4807124,1.431371529,0.999577911,3,14,1526,6468.185416,28.30117072,80.42502978,1618,1618,11,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr16:46510000-88389383,184,5.459113221,39.75028068,3882421,2656217,1.461636027,0.99956424,3,20,1132,5918.706807,30.90994636,76.93313205,1174,1174,17,6,6,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr1:206482221-223747846,196,5.101541268,35.73083238,1353530,956740,1.414732754,0.999437981,3,16,884,3908.714541,26.16485461,62.51971322,951,951,13,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr3:60000-66170270,192,5.965375394,50.30145841,5356816,3768077,1.421631623,0.999553064,3,14,1323,5277.697706,27.26886765,72.64776463,1627,1627,11,5,5,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr4:75452279-190000000,539,6.548320441,59.66600252,6527334,4942198,1.320735292,0.999362454,2,9,1041,2720.931155,18.90932557,52.16254552,1141,1141,7,4,4,0,1
ATAC_JV_adipose/samples/AC1/MSC91/problems/chrX:37148256-49242997,161,5.907802074,47.5020034,833928,614187,1.357777611,0.999430769,3,12,832,3245.61835,21.84509767,56.97032868,867,867,9,5,5,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:18024675-38818835,131,6.785512101,62.02150698,2148150,1614017,1.330934761,0.998657562,4,11,600,1015.480655,14.34314632,31.86660721,708,708,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:51448845-125869472,235,7.53498166,80.50541262,8472164,6268518,1.351541999,0.998927197,5,12,858,1364.824999,16.0658623,36.94353798,1020,1020,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr11:69774695-87688378,147,8.242244619,94.7870467,2226742,1630782,1.365445146,0.999089033,5,13,851,1673.914763,17.25764694,40.91350343,888,888,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:145739-7189876,143,6.530796417,61.40591856,1090498,770080,1.416085882,0.999127787,6,15,772,2041.168212,21.09641855,45.17928964,953,953,9,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:66500000-109373470,126,7.506913759,79.592679,4102502,3108146,1.319919759,0.998706062,4,11,713,1021.681896,13.74452744,31.96375911,742,742,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr14:19050000-107289540,280,9.035562752,118.1488342,9768289,7254954,1.346430363,0.999035502,4,12,1088,1536.145321,15.73332333,39.19368981,1179,1179,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr16:46510000-88389383,166,7.190654488,69.48185309,5384742,3935642,1.368199488,0.999002993,5,13,784,1536.302193,17.30899965,39.195691,809,809,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:206482221-223747846,204,6.962466056,67.0177972,1890218,1410220,1.340371956,0.998727757,4,12,651,1116.605912,15.11035867,33.41565369,677,677,8,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:521368-2634220,209,18.52150043,625.8219998,478996,301400,1.589242167,0.999487858,9,22,1109,8030.291726,32.15414731,89.611895,4343,4343,13,13,13,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr22:20700000-50364777,664,6.908425806,68.57200758,4784177,3363825,1.422243554,0.999129187,6,15,1010,2198.064603,21.3430009,46.88352166,1067,1067,9,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr2:162200000-234003741,398,7.845160249,87.32580929,7130588,5374259,1.326804184,0.998668035,4,11,738,1025.860542,14.07972932,32.02905777,756,756,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr3:60000-66170270,127,7.813745816,87.43385908,7749828,5763179,1.344714323,0.998863869,5,12,868,1244.316138,15.49535803,35.27486553,882,882,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr4:75452279-190000000,298,8.52131718,103.064254,10025504,7765824,1.290977659,0.998209799,4,10,701,664.5192509,11.43906107,25.77827091,767,767,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr6:60000-58087659,224,7.007495365,69.49833365,6304068,4638836,1.358976553,0.9988823,5,13,798,1320.267495,16.57820173,36.33548534,859,859,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:48135599-86500000,124,10.55046507,173.0376031,3474074,2705130,1.284254466,0.998146445,4,10,767,616.1747478,11.02317929,24.82286744,838,838,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:87000000-142766515,185,7.683538488,82.80586267,5747560,4345537,1.322635459,0.998610689,4,11,737,946.6175822,13.81866361,30.76715102,774,774,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC70/problems/chrX:37148256-49242997,65,7.943922439,83.6402134,1293965,988876,1.308522311,0.998432417,4,11,512,774.0795345,12.93892864,27.82228485,522,522,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr10:18024675-38818835,65,6.488792081,56.19567115,2011482,1531497,1.313409895,0.998697046,4,10,583,1001.423438,13.95239821,31.64527514,619,619,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr10:51448845-125869472,165,7.106821102,69.9383768,7830704,5878077,1.332188287,0.998910161,4,11,782,1277.66424,15.31914128,35.74442949,814,814,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr11:69774695-87688378,72,7.998783111,90.27628443,2029382,1509468,1.344436149,0.9990905,4,12,832,1575.398447,16.34575095,39.69128931,925,925,8,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:145739-7189876,261,6.315433281,60.80741039,993745,708155,1.403289398,0.999088716,5,14,737,2016.254548,20.62107872,44.90272316,995,995,9,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:66500000-109373470,139,7.241121389,73.12279266,3881882,2982877,1.301388995,0.998715833,4,10,676,997.7604645,13.34084811,31.58734659,699,699,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr14:19050000-107289540,237,8.202280223,94.51800873,8937368,6744361,1.325161765,0.99898163,4,11,927,1372.316761,14.83131597,37.04479398,1018,1018,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr16:46510000-88389383,300,6.85741483,62.92559575,4856442,3600910,1.348671127,0.998956009,4,12,712,1412.51056,16.22480401,37.58338144,734,734,8,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr1:206482221-223747846,139,6.874385321,67.55824445,1766382,1333519,1.324603042,0.998794983,4,11,643,1125.396064,14.79492981,33.54692331,652,652,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr1:521368-2634220,567,41.74649251,1916.406078,436142,249709,1.746608038,0.999840699,7,19,1319,196414.0536,40.46796872,443.1862516,24288,24288,12,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr22:20700000-50364777,304,6.500055587,60.0647052,4185328,2986612,1.401363619,0.999124584,5,14,918,1960.169298,19.8131679,44.27379923,1000,1000,9,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr2:162200000-234003741,331,7.381910985,76.97744093,6725519,5150279,1.305855529,0.998634645,4,10,676,950.7656129,13.51391973,30.83448739,721,721,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr3:60000-66170270,216,7.426877743,79.25952324,7103911,5366893,1.323654547,0.998799106,4,11,821,1122.15889,14.52332234,33.49864013,914,914,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr4:75452279-190000000,428,8.139925953,92.50398649,9492406,7464364,1.271696728,0.998239177,3,9,631,660.7584214,11.10898075,25.70522168,734,734,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr6:60000-58087659,142,6.723394431,63.36325787,5811672,4337302,1.339928218,0.998856061,4,11,733,1239.07163,15.7732572,35.20044929,756,756,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:48135599-86500000,71,10.33531964,163.0659239,3267525,2582207,1.265400592,0.998244477,4,9,728,624.2048903,10.58707532,24.98409275,786,786,5,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:87000000-142766515,122,7.409909346,79.62435942,5380427,4121977,1.305302845,0.998603015,4,10,715,913.277303,13.35005314,30.22047821,896,896,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC72/problems/chrX:37148256-49242997,77,7.232276055,69.28900831,1181468,916494,1.289118411,0.998163675,4,10,442,626.4161578,11.89744177,25.02830713,447,447,6,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr10:18024675-38818835,126,7.36274015,73.1829191,2465658,1880103,1.31144906,0.998737428,5,12,660,1036.362727,14.97528274,32.19258808,730,730,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr10:51448845-125869472,227,7.5898729,80.92637115,9728321,7290519,1.334379944,0.998921412,5,14,905,1299.348794,16.78792333,36.04648102,986,986,9,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr11:69774695-87688378,151,8.649132848,109.4060408,2553176,1889250,1.351423767,0.999121357,6,15,963,1682.631701,18.25540558,41.01989397,1091,1091,9,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:145739-7189876,160,6.737140767,67.27539866,1258062,897672,1.401473368,0.999138528,7,17,776,2015.772521,22.13816739,44.89735539,1038,1038,10,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:66500000-109373470,184,7.697169437,83.29556307,4754895,3646253,1.304050022,0.998763274,5,12,729,1034.39879,14.56204657,32.16207067,750,750,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr14:19050000-107289540,267,8.947523511,113.7310679,11147740,8398476,1.327352883,0.998977322,5,14,976,1364.915934,16.21687042,36.9447687,1039,1039,9,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr16:46510000-88389383,187,7.531677003,77.79053526,6131451,4546359,1.348651162,0.998991823,6,15,819,1429.557292,17.82021547,37.8094868,828,828,9,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr1:206482221-223747846,132,7.506513934,81.49575355,2199064,1659454,1.325174018,0.998834455,5,13,724,1154.201805,16.11450152,33.97354566,842,842,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr1:521368-2634220,180,22.42812237,920.2978134,502370,328151,1.53091574,0.999428335,10,23,953,5875.919655,29.75849533,76.65454752,4216,4216,13,15,15,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr22:20700000-50364777,600,7.03894204,68.43884976,5365544,3843377,1.396049723,0.99908271,7,17,915,1905.055709,21.31754392,43.64694387,960,960,10,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr2:162200000-234003741,339,8.018223302,91.46253615,8266152,6306516,1.310732156,0.99872444,5,12,765,1030.187142,14.92920925,32.09652851,862,862,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr3:60000-66170270,116,7.971421924,92.45428854,8879058,6692833,1.326651857,0.998840308,6,14,903,1153.292282,16.12269647,33.96015727,994,994,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr4:75452279-190000000,405,8.769606031,108.3024763,11545856,9041906,1.276927373,0.998286517,4,11,695,679.3486014,12.26350429,26.06431663,712,712,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr6:60000-58087659,198,7.264363298,74.68443328,7234316,5399428,1.339830319,0.998882618,6,14,815,1250.490826,17.10884246,35.36227971,869,869,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:48135599-86500000,212,11.20385852,191.308081,4014661,3159240,1.270768372,0.998257847,5,11,792,641.6326706,11.84137577,25.33046921,866,866,6,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:87000000-142766515,197,8.125596578,96.38189517,6647650,5090303,1.305944127,0.998596864,5,13,800,907.1696746,14.51976965,30.11925754,971,971,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC73/problems/chrX:37148256-49242997,69,7.938795354,86.15950862,1485249,1146627,1.295321229,0.998299948,5,12,519,685.728202,13.59613806,26.18641254,556,556,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr10:18024675-38818835,59,7.586597553,87.83286772,3031389,2312254,1.311010949,0.995218869,6,14,394,234.0056783,12.61082952,15.29724414,426,426,8,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr10:51448845-125869472,131,8.01338121,99.61122839,11956633,8977613,1.331827773,0.996064584,7,16,496,298.9392756,14.12685644,17.28986049,547,547,9,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr11:69774695-87688378,74,9.065239279,130.6589681,3071314,2287368,1.342728998,0.996788429,7,17,529,374.799337,15.03193102,19.35973494,551,551,10,12,12,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:145739-7189876,106,7.121242793,78.85857015,1465370,1061435,1.380556869,0.997261135,9,19,462,493.6463814,17.74403143,22.21815432,585,585,10,13,13,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:66500000-109373470,63,8.246602588,110.7482308,5884312,4522033,1.30125395,0.995012461,6,14,459,218.5273997,12.08580963,14.78267228,477,477,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr14:19050000-107289540,167,9.125382574,130.2652185,13872153,10430126,1.330008317,0.996104041,7,16,497,301.9012734,13.86724149,17.37530643,503,503,9,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr16:46510000-88389383,76,7.823825714,92.6968147,7624536,5645578,1.350532638,0.996273745,8,17,460,327.2930772,15.32498462,18.09124311,482,482,9,12,12,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr1:206482221-223747846,163,7.734762874,94.15494732,2734516,2065547,1.323870783,0.995580954,7,15,396,262.7924125,13.63138481,16.21087328,447,447,8,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr1:521368-2634220,153,36.81386524,2090.945035,594578,393659,1.510392269,0.999086381,13,26,696,2657.736625,25.10029493,51.55324069,3674,3674,13,18,18,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr22:20700000-50364777,97,7.482915386,84.25316437,6355113,4578230,1.388116016,0.996931354,9,19,529,434.1141951,17.62426505,20.83540725,565,565,10,14,14,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr2:162200000-234003741,171,8.170266763,105.2055513,10240657,7821665,1.309268335,0.995087924,6,14,407,227.3037983,12.51353427,15.0765977,412,412,8,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr3:60000-66170270,84,7.992817317,107.9723024,11236143,8416346,1.335038309,0.995486521,7,17,502,259.5778278,14.27013611,16.11141917,518,518,10,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr4:75452279-190000000,215,8.227189875,111.363237,14823919,11499958,1.289041255,0.993024143,6,13,373,151.2485981,11.1422813,12.29831688,387,387,7,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr6:60000-58087659,102,7.635961129,92.64133492,8859894,6633875,1.335553554,0.995677656,7,16,443,273.9316374,14.26609425,16.55088026,470,470,9,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:48135599-86500000,59,10.50657269,202.7532308,5218160,4036825,1.292639957,0.993038647,6,14,467,150.9364377,11.36769293,12.28561914,488,488,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:87000000-142766515,122,8.033854117,106.3995166,8354149,6359081,1.313735477,0.994741238,7,15,459,212.9988015,12.88611059,14.59447846,511,511,8,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC74/problems/chrX:37148256-49242997,48,6.888822806,81.06817838,1943458,1475678,1.316994166,0.992337337,7,15,291,143.4994921,12.88268511,11.97912735,312,312,8,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr10:18024675-38818835,88,6.679147042,60.18987534,2411291,1877968,1.283990081,0.998953407,5,12,662,1206.869668,15.90905756,34.74002977,744,744,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr10:51448845-125869472,258,6.960674084,67.74831948,9293364,7164623,1.297118536,0.999039447,5,13,839,1373.243548,17.12435504,37.05730087,911,911,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr11:69774695-87688378,112,7.911067549,93.12531398,2428370,1857076,1.307631625,0.999183888,6,14,886,1657.09528,18.27920236,40.70743519,1022,1022,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:145739-7189876,127,5.929912033,52.33352246,1198289,878384,1.364198761,0.999234093,7,17,754,2131.913897,22.98955127,46.17265312,990,990,10,10,10,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:66500000-109373470,167,7.153924744,73.75298383,4621509,3645248,1.267817791,0.998843516,4,11,764,1028.733946,14.63346966,32.07388262,813,813,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr14:19050000-107289540,211,8.0728365,93.4911015,10578366,8226341,1.285914027,0.999031772,5,13,901,1329.433568,16.15455365,36.46139833,947,947,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr16:46510000-88389383,165,6.812888632,63.1402159,5878053,4479160,1.312311753,0.99911092,6,14,753,1522.679353,18.33459019,39.02152423,758,758,8,9,9,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr1:206482221-223747846,83,6.766752551,66.71871192,2133422,1648646,1.294045716,0.998963035,5,13,718,1243.173215,16.69997076,35.25866157,846,846,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr1:521368-2634220,669,48.21937956,2535.923547,525457,324777,1.61790588,0.999835976,9,23,1138,167616.0699,38.8875259,409.4094159,25322,25322,14,14,14,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr22:20700000-50364777,313,6.253153269,53.88615746,5078267,3753192,1.353053175,0.999181638,7,16,812,1883.513693,21.73994003,43.39946651,849,849,9,11,11,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr2:162200000-234003741,388,7.444309666,79.89548522,7958284,6255265,1.272253897,0.998809729,5,12,733,1027.529608,14.95537072,32.05510268,810,810,7,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr3:60000-66170270,166,7.142817001,73.87524554,8474146,6573416,1.289154268,0.998929975,5,13,859,1181.38157,16.24642439,34.37123173,891,891,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr4:75452279-190000000,430,7.897130931,86.53939259,11209255,9034193,1.240758996,0.998417205,4,10,612,688.8614195,12.30064523,26.24616962,637,637,6,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr6:60000-58087659,267,6.559326299,60.77448276,6942496,5327223,1.303211317,0.99895785,5,13,728,1265.872004,17.40291292,35.57909504,760,760,8,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:48135599-86500000,146,10.02489723,150.9230879,3810741,3099827,1.229340292,0.998297793,4,10,706,596.9483315,11.39654536,24.4325261,745,745,6,7,7,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:87000000-142766515,217,7.350464823,78.00790087,6459213,5067174,1.274717283,0.998790472,5,12,768,1021.460938,15.05389631,31.96030254,940,940,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC77/problems/chrX:37148256-49242997,102,7.401445558,76.48442162,1410255,1126698,1.251671922,0.998287424,5,12,501,627.7443221,13.21217043,25.05482632,541,541,7,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr10:18024675-38818835,196,5.539628283,43.01311777,1701837,1311062,1.298060884,0.999307129,3,12,772,2220.122474,19.87088711,47.11817563,793,793,9,5,5,0,1
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr10:51448845-125869472,177,5.634983686,43.82824207,6674435,5051259,1.321341139,0.999435646,3,13,947,2916.626114,22.35371419,54.00579704,1021,1021,10,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr11:69774695-87688378,214,6.362692623,57.69152718,1715994,1291138,1.329056483,0.999479201,3,14,993,3256.476267,23.08964495,57.0655436,1128,1128,11,6,6,0,1
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:145739-7189876,321,4.621256819,29.68835688,884819,621402,1.423909842,0.99943074,4,24,836,4323.582946,31.22920106,65.75395765,956,956,20,8,8,0,1
ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:66500000-109373470,166,5.73892096,44.83889337,3279812,2557772,1.282293059,0.999344821,3,11,783,2164.496247,18.87884417,46.52414692,813,813,8,5,5,0,1
