sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149509645-205922707,0.988689640442145,1803,1592676,123.93810291609844,28532385,694.0739304191334,3051,15.077394104786958,93.0,56.0,17.914756620151632,25147.536466966085,158.5797479723249,16133,16133,149.0,99.0,99.0,0,1
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr20:34947085-61091437,0.9909635996099788,1405,814913,162.61466070611218,15978277,135.25078279173826,2922,8.43486113970595,112.0,75.0,19.60736496701484,38593.169858040805,196.4514440212665,6346,6346,187.0,123.0,123.0,0,1
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr4:9324642-31820917,0.9789440827861978,607,558838,84.67226996016734,9003992,351.35538130550947,1678,15.23236879772765,59.0,47.0,16.112018352399716,9838.466898991595,99.18904626515771,4182,4182,106.0,75.0,75.0,0,1
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr7:282484-50370631,0.9961514495855612,2555,1599479,174.19056767860033,31867005,190.1488899893258,5768,11.837245269144931,108.0,75.0,19.92337812711397,104966.8178164618,323.9858296538011,10596,10596,183.0,125.0,125.0,0,1
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr8:7524649-12091854,0.9969493422870706,769,144371,219.95248353201129,3128285,87.4807759465696,2963,8.148487343675063,150.0,75.0,21.66852531689409,163543.514071642,404.4051360599195,7687,7687,225.0,134.0,134.0,0,1
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr9:10000-39663686,0.9865415918390784,2994,1011237,100.93441596777016,17037855,220.9597222574025,2663,11.577771283002898,73.0,50.0,16.84854475117579,18938.31946952237,137.61656684252216,7582,7582,123.0,75.0,75.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr15:77912000-82829645,0.989554051021148,357,146663,213.2676816920423,3373968,25.23994774141013,1732,3.461958653437378,212.0,75.0,23.00505925188529,46416.21784693107,215.44423372866368,3745,3745,287.0,150.0,150.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:148734147-148954460,0.9964533030032856,947,8328,1242.3027137367917,543572,4.249766657059604,3040,1.6973250263343764,1662.0,297.0,65.27825147111805,1478206.9975814922,1215.8153632774558,9005,9005,1959.0,762.0,762.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149004460-149459645,0.9839558347263138,3879,17004,527.0872735826864,645319,74.31040970875748,1757,5.083985379891494,435.25,261.0,37.95324354525672,179122.4416893674,423.2285927124577,11315,11315,696.25,443.0,443.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149509645-205922707,0.97181761738642,32273,1436342,165.49394782022665,30124328,17695.89533460918,2570,72.59421610636446,175.0,50.0,20.972963941014008,48416.30755550447,220.03705950476723,67906,67906,225.0,101.0,101.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr20:34947085-61091437,0.986597792539142,15206,867670,264.9454032062881,22104573,522.244545319637,3187,9.677281489504226,244.0,102.0,25.4758127811412,71277.56832855889,266.9785915172954,28312,28312,346.0,200.0,200.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr4:9324642-31820917,0.9583471978710626,34447,597754,137.82117392773617,11909972,19687.47412410325,1849,121.55483738101395,129.0,51.0,19.92457085117097,99665.93968851038,315.69912842532585,70356,70356,180.0,101.0,101.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr7:282484-50370631,0.9757225149915676,34353,1347110,176.2724209604264,28851860,12593.470181946865,3790,72.67980208289336,163.0,50.0,21.417613570987942,110613.08614714727,332.58545690866777,91262,91262,213.0,104.0,104.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr8:7524649-12091854,0.9859132931902106,340,114361,160.72751200146902,2355335,16.63222442194404,1404,3.135950004633126,156.0,53.0,20.595793983910458,26678.45837942122,163.33541679446384,2078,2078,209.0,121.0,121.0,0,1
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr9:10000-39663686,0.978760544376556,2116,694207,100.27519025305132,12381411,40.64058289520731,1533,4.16152493377438,100.0,27.0,17.835355787763287,13057.434262301082,114.26913083725228,4506,4506,127.0,71.0,71.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr15:77912000-82829645,0.9978343469169692,1261,110938,296.92781553660603,2886707,147.45948287918787,3144,10.035560997926648,268.0,52.0,26.021138123439428,403771.0569502499,635.4298206334432,15815,15815,320.0,137.0,137.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:148734147-148954460,0.9978262393083196,3799,8179,2306.7049761584544,917261,31.73224207910254,4001,4.754918619121056,2788.0,365.0,112.16202005380288,11828080.24735389,3439.1976167928897,37574,37574,3153.0,1210.0,1210.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149004460-149459645,0.9919672207112218,4825,16215,743.7000925069381,765024,20.9901281227406,2594,3.4158215621139267,611.5,310.0,47.18292833353892,563899.3270767722,750.9323052557882,12914,12914,921.5,526.0,526.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149509645-205922707,0.996528623391046,8274,1005418,234.37802585591265,23796652,2039.251577793773,6012,25.882445977119488,229.0,44.0,23.66844006019393,268423.60342683416,518.0961333834042,63974,63974,273.0,121.0,121.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr20:34947085-61091437,0.9977417695088512,3747,770257,406.5327948983261,23574333,145.92958310050724,7349,9.708146961991034,329.0,116.0,30.60584143453605,543798.3856347096,737.4268679907924,19783,19783,445.0,239.0,239.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr4:9324642-31820917,0.9954545548179432,1127,429809,147.6255173809762,8570504,279.38300108695086,2824,14.484464478224004,129.0,46.0,19.940308230651823,91428.46191860936,302.371397322249,8842,8842,175.0,98.0,98.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr7:282484-50370631,0.998416778734542,4741,952142,289.9413207273705,23915839,101.49778356280012,9490,8.891075879922163,200.0,43.0,25.11795941987584,709603.2840443231,842.3795368148036,22530,22530,243.0,102.0,102.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr8:7524649-12091854,0.9969035757590629,744,98897,276.6206254992568,2523127,59.14591636054767,3006,6.523098152251798,227.0,66.0,25.512932777867658,250282.79651807548,500.2827165894056,8367,8367,293.0,150.0,150.0,0,1
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr9:10000-39663686,0.993460988815469,5978,545931,138.77761292177948,10703075,192.02953600536108,3352,10.65607727677529,125.0,25.0,19.60521495429817,78589.85980724599,280.33883035934565,13322,13322,150.0,75.0,75.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr15:77912000-82829645,0.9736383710924716,227,36993,50.00378449977023,554324,65.07914396440734,652,6.604184242537953,39.0,15.0,14.984969723183392,6555.836603416053,80.9681209082689,1342,1342,54.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:148734147-148954460,0.9961140973493156,508,5730,197.1825479930192,128781,60.30898895391272,691,7.181735665648462,127.0,59.0,22.478792110315936,182914.97610031403,427.6856042706068,5060,5060,186.0,107.0,107.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149004460-149459645,0.9640979926332116,1309,7371,87.72730972730973,126117,177.43934026179662,426,10.206423551366886,86.0,25.0,17.112211668928087,14902.21461030415,122.07462721755144,3117,3117,111.0,57.0,57.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149509645-205922707,0.9853308391971642,3315,297037,49.34413221248531,4406799,96.48290109864158,1618,8.399142942096859,40.0,10.0,14.835908778733891,14314.870951447938,119.64476984577276,3950,3950,50.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr20:34947085-61091437,0.9779949334867808,201,187188,48.22045216573712,2782998,60.07146933871778,1117,6.678946895886936,37.0,13.0,14.867474771218086,7745.789146851981,88.01016502002471,1515,1515,50.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr4:9324642-31820917,0.9788341000463456,214,107596,41.75240715268225,1554479,76.6574110565698,999,7.774076847777127,41.0,9.0,14.447502207351643,7486.570951769093,86.52497299490531,1432,1432,50.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr7:282484-50370631,0.993780336587968,425,316256,76.46681802084387,5067330,39.4661322005011,2107,5.74526956293628,38.0,12.0,16.02292453874247,38546.89653251895,196.3336357645296,2942,2942,50.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr8:7524649-12091854,0.9867333459499008,190,35838,86.10885094034265,596380,16.95622608885969,927,3.686739559299893,78.0,22.0,16.641459943633674,17646.58793382671,132.84046045473764,1354,1354,100.0,47.0,47.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr9:10000-39663686,0.987857254187562,285,275418,60.85574290714477,4247845,61.78008724171832,1625,6.827875252419912,43.0,14.0,15.4233217266908,16222.449148281685,127.36737866613132,2200,2200,57.0,25.0,25.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr15:77912000-82829645,0.9864131844990294,512,124817,154.93210059527146,2459093,24.62208909454519,1364,3.4935316440165582,158.0,50.0,19.70174496859377,25341.34273017734,159.18964391623388,2407,2407,208.0,109.0,109.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:148734147-148954460,0.995605291041498,669,8279,628.8752264766276,352008,40.37057222850311,1682,5.397956253558197,400.0,319.0,42.523314810340665,486026.1717730343,697.1557729611326,8400,8400,719.0,465.0,465.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645,0.9695026134756164,6967,16213,314.6699562079813,476525,549.3674508758496,1278,19.15136102146452,262.0,134.0,29.3933506044905,207127.85375536105,455.11301206992647,19572,19572,396.0,230.0,230.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149509645-205922707,0.9503350509954984,152546,1195661,119.20953514415876,22085057,109321.83213506352,3302,309.1900677626629,113.0,37.0,18.471017680611546,579034.3306401493,760.9430534804488,344950,344950,150.0,75.0,75.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437,0.9477129366195882,61754,721451,163.1763376861353,14671547,39481.690764463005,2441,173.6987736232281,148.0,63.0,20.336193776422483,177520.30782339472,421.3315889218309,131962,131962,211.0,125.0,125.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr4:9324642-31820917,0.9504636003508724,145390,467141,108.0537439445478,9035847,25357.478606675508,1881,150.45235555125132,91.0,34.0,19.3429100483795,1935153.017433076,1391.0977742175696,324550,324550,125.0,72.0,72.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr7:282484-50370631,0.9544430232236936,193426,1144776,142.65305876433467,22782293,58150.4383546189,3821,220.0480505704984,106.0,44.0,19.9011098250748,1665827.7886288222,1290.6695117762804,506858,506858,150.0,79.0,79.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr8:7524649-12091854,0.9912909915963364,736,111862,200.2896694140995,2439006,13.050289601472295,1750,2.977117715870204,201.0,53.0,21.803899482393327,51425.8499297525,226.77268338526247,2391,2391,254.0,135.0,135.0,0,1
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr9:10000-39663686,0.9901966330362856,2912,1005633,143.2952647735307,19250374,73.7890492917477,2975,6.6797563192846905,125.0,50.0,19.14256308470693,36433.48630128618,190.8755780640525,6792,6792,175.0,100.0,100.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr15:77912000-82829645,0.9849409489283908,392,83462,104.90097289784572,1438958,26.11745840346021,1107,4.058387171784086,95.0,30.0,17.241082661362793,17020.904394107507,130.4641881671269,1870,1870,125.0,73.0,73.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:148734147-148954460,0.9970221081561916,1054,7893,720.3988344102369,363809,36.22884528439656,1920,5.294469036429524,537.0,262.0,46.09845413076533,1024360.0056340144,1012.1067165245048,11354,11354,799.0,453.0,453.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645,0.9910964434512728,859,13198,230.8404303682376,311586,17.41579103830825,1147,3.486335375890093,207.0,75.0,23.61036599227097,70167.97999290463,264.8923932333743,2494,2494,282.0,156.0,156.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149509645-205922707,0.9597686444783758,93802,943032,123.13041763163922,17029813,59091.40719138621,3652,213.25268776854205,99.0,25.0,18.058592983687703,315192.26656168216,561.4198665541522,196443,196443,124.0,59.0,59.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437,0.9478463820586182,41819,422354,97.34969480577904,7180713,21625.68507663812,2360,123.58467756379687,83.0,25.0,17.001685793637076,108999.3606378196,330.15051209686106,75860,75860,108.0,58.0,58.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr4:9324642-31820917,0.9468001946858778,81876,235244,65.47939161041302,4048270,13594.231322832393,1802,109.27536983778228,39.0,18.0,17.208886130511853,1014730.4598675864,1007.3383045767624,169925,169925,57.0,30.0,30.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr7:282484-50370631,0.95087812017958,196567,693207,137.7926578929526,13631003,46272.69711651076,3515,197.736789049421,75.0,25.0,19.663711797070423,2637999.825243413,1624.1920530662046,539725,539725,100.0,50.0,50.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr8:7524649-12091854,0.9967070668636804,464,90365,219.4508272007968,1932320,19.03347536743323,2646,4.031546304185026,155.0,49.0,21.38373688637068,147703.510814482,384.3221445798849,3553,3553,204.0,100.0,100.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr9:10000-39663686,0.9944642240977138,1589,531890,107.40081031792288,9071251,55.241313291260816,2890,6.497830242609022,75.0,25.0,17.05478210679296,53329.54415659396,230.9319037218417,4269,4269,100.0,50.0,50.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr15:77912000-82829645,0.993921079223182,432,88155,108.2934603822812,1590082,114.40990758926534,1625,9.154422194906932,83.0,25.0,18.03754792749053,50753.88289013568,225.2862243683259,4198,4198,108.0,58.0,58.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:148734147-148954460,0.9984757155049404,3838,8073,1068.016970147405,492008,81.93991081789184,2134,8.57288830827601,651.0,229.0,60.95242814667988,11119448.151700122,3334.583654926072,44610,44610,880.0,420.0,420.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645,0.9911684839313366,3332,13892,295.14958249352145,391470,64.44645445156986,1399,6.911836166464837,239.0,78.0,28.18155640342668,275502.8327935199,524.8836373840586,9040,9040,317.0,161.0,161.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149509645-205922707,0.9912907172905172,34281,1201491,134.27095833426966,22731545,2283.5797309990144,6250,28.07272512394424,81.0,33.0,18.91946250072826,244304.64963318943,494.2718377908956,86811,86811,114.0,68.0,68.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437,0.9905304364054972,13591,453573,105.83036688691789,8083123,627.0575604960371,3562,18.002775328815847,75.0,25.0,17.821036130978104,113025.18076088888,336.1921783160472,31177,31177,100.0,50.0,50.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr4:9324642-31820917,0.9599062261268136,31830,303369,72.01698921115869,5120853,7841.996411404107,2259,67.09949875722187,47.0,23.0,16.880003823738825,213392.49909660383,461.94425972903247,76459,76459,70.0,40.0,40.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr7:282484-50370631,0.9818479088971228,70862,914874,169.20989557031896,18339006,6967.189192043314,8416,47.83309197784845,75.0,25.0,20.045411767534947,684272.3056313479,827.2075348008793,187768,187768,100.0,52.0,52.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr8:7524649-12091854,0.9987644460805438,905,102819,291.7904278392126,2459984,49.40945663304593,4237,6.51634563075095,129.0,46.0,23.92561613725223,742813.074608186,861.8660421481902,11629,11629,175.0,85.0,85.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr9:10000-39663686,0.9981831684268913,1071,700518,128.03933660519786,12886246,183.57607647792432,5800,12.317008334352506,74.0,25.0,18.395336587120656,238923.47094013367,488.79798581840913,12576,12576,99.0,50.0,50.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr15:77912000-82829645,0.9967437948301016,509,106805,196.06969711155844,2219602,43.847687446780185,2689,5.684517543835799,150.0,42.0,20.782011909666306,142626.42500982818,377.65913865525374,5494,5494,192.0,85.0,85.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:148734147-148954460,0.9979002357899904,2495,8236,1338.9847013113165,556995,52.01073214456807,2782,6.503918481676061,1059.5,469.75,67.63752276867031,4538302.694277849,2130.32924551062,26590,26590,1529.25,938.0,938.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645,0.9886934462652032,9267,15908,597.9192230324365,636340,76.58623660050813,2402,6.621910264552827,546.0,127.0,40.00377192431005,992876.1733216996,996.4317203510232,24743,24743,673.0,313.0,313.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149509645-205922707,0.9983793671193716,1710,1388497,177.91395084036913,27353339,231.1274648852264,7933,13.253711229962546,102.0,50.0,19.699976809439853,306435.32591999305,553.56600863853,18852,18852,152.0,84.0,84.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437,0.9970310150976532,1058,583539,152.03798546455334,10998841,122.36129759800356,4430,9.658357558914984,106.0,44.0,18.848542854107187,120870.43750291612,347.6642597433854,7903,7903,150.0,78.0,78.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr4:9324642-31820917,0.9963522633610542,444,400330,86.71200259785677,6442915,211.8542209710214,3019,13.342042371298342,61.0,25.0,16.09405014375676,64626.64726507512,254.21771626909705,5931,5931,86.0,50.0,50.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr7:282484-50370631,0.998437713006945,1203,1066627,181.90542148286136,20765527,73.53355864678562,7016,7.949732279588855,96.0,35.0,19.46842379615723,308379.93770917016,555.319671638931,10722,10722,131.0,74.0,74.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr8:7524649-12091854,0.9982747453395906,711,107288,315.9190216986056,2622701,28.26875082921784,4018,4.8511837551792905,224.0,50.0,24.44565511198933,439050.4272468546,662.6088040819067,7199,7199,274.0,103.0,103.0,0,1
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr9:10000-39663686,0.9977509707240856,2113,954760,171.13780740709709,18589370,110.07264024455814,5957,9.275959506115232,101.0,49.0,19.47022232835721,186772.4777486133,432.1718150789259,9734,9734,150.0,81.0,81.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr15:77912000-82829645,0.9404973444824756,159,133845,105.43616870260377,2334440,0.7813168606554344,432,0.7825041424290976,89.0,56.0,17.44149905860554,4017.149044845236,63.38098330607719,574,574,145.0,100.0,100.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:148734147-148954460,0.9829052567519124,180,7740,285.9510335917313,199325,0.8861002605962276,845,0.9224345306987556,254.25,145.0,25.75591161648792,34026.580677226266,184.4629520451905,1270,1270,399.25,250.0,250.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645,0.9678245790911268,1407,15404,185.53771747598023,335515,105.51406988896636,682,6.365086257651178,142.0,100.0,21.78244497825099,21008.70547170517,144.94380108064357,4152,4152,242.0,154.0,154.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149509645-205922707,0.947698357159731,4473,1612807,116.46344726926408,29117186,901.6288732765208,1074,9.804632311043756,89.0,66.0,18.053743599664188,5636.744707131813,75.07825721959595,10951,10951,155.0,104.0,104.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437,0.9559627059645496,1904,721157,119.36704906143878,13094893,126.02829981226353,737,4.43760144798601,102.0,62.0,18.158197394183784,6348.492805468764,79.67742971173683,4424,4424,164.0,107.0,107.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr4:9324642-31820917,0.931325154362618,3776,609111,94.72063876698992,10330261,1857.7256157024744,499,20.10499148818225,75.0,50.0,16.959598430496953,3975.558227209602,63.05202793891409,8325,8325,125.0,87.0,87.0,0,1
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr7:282484-50370631,0.9460801879657952,4126,1450294,116.38507640519784,26144706,1071.1049732107192,709,12.133339901714017,89.0,66.0,18.0271889887078,5588.071095129459,74.75340189669939,11156,11156,155.0,104.0,104.0,0,1
