sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136,1.519092025386994,1540215,0.9885829763901904,1013906,8.09679792801305,543.7165742943192,146.26190580206958,15.54897539324632,12.093878856763432,44,420,9.0,588,588,11.0,2.0,5.0,5.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr1:3995268-13052998,1.432191946373612,444402,0.9794937996325714,310296,8.980631397117591,3.0257990099258154,69.68540230843027,1.5442508344854018,8.347778285773423,23,70,10.0,69,69,13.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr2:21178113-87668206,1.5084440298857256,3861846,0.9820381376751416,2560153,9.535587912128689,3.142237804407164,90.35877301767977,1.626526035960607,9.505723171736054,24,95,11.0,96,96,14.0,3.0,6.0,6.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr3:60000-66170270,1.488238216744262,3621400,0.98006643584155,2433348,8.819139309297315,3.603421903140944,78.65560402893612,1.7114555279700163,8.86879946942855,19,97,11.0,96,96,13.0,2.0,6.0,6.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr4:75452279-191044276,1.529522344697941,5799600,0.9788171820972826,3791773,7.9413105689607475,7.974885880095918,79.18047478846556,2.1828520237436786,8.898341125651767,26,164,9.0,213,213,11.0,2.0,5.0,5.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr6:95830543-157559467,1.5207854645497794,3316643,0.977622314714543,2180876,7.966221830126977,5.755693475760914,73.79931444856936,2.0731518389933026,8.59065273704911,23,111,9.0,118,118,11.0,2.0,5.0,5.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr7:100606043-130154523,1.5116295329319065,1578306,0.9799410915152094,1044110,8.380216643840209,4.995621701777726,81.35117234294775,1.986901469705378,9.019488474572588,21,92,9.0,93,93,11.0,2.0,5.0,5.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr8:86726451-142766515,1.5111299495803356,2823572,0.9801078014789296,1868518,8.170965438920042,5.372772574565187,81.8061280376245,2.043083337060721,9.044674015000458,23,98,9.0,98,98,11.0,2.0,5.0,5.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr9:92678796-133073060,1.4835094600741443,2302558,0.9806672377165414,1552103,9.090175072144053,4.01533127060679,80.50287642426287,1.7370545250539302,8.972339517888457,17,91,10.0,92,92,13.0,3.0,6.0,6.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr10:18024675-38818835,1.4834768669392324,1319658,0.9928037328220248,889572,13.839441888908372,3.220034467446343,205.59100309599333,1.6020279879090975,14.338444932976286,16,152,18.0,151,151,21.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr10:51448845-125869472,1.4886797256308235,5116555,0.9940299429556712,3436976,15.923956117237944,1.710106212204289,250.1405072641641,1.3556514793012764,15.815830906536783,17,165,20.0,169,169,24.0,4.0,10.0,10.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr11:96437584-134946516,1.496081953727236,2276935,0.9948940503471638,1521933,16.212450219556313,1.4616898760569417,296.2782727020571,1.3556700443599532,17.212735770413055,14,119,23.0,118,118,26.0,3.0,9.0,9.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr12:37856694-109373470,1.502409898676455,5003360,0.9947200396741364,3330224,16.897772642320756,1.722321623807379,289.42575746206614,1.3614736462220374,17.012517669706213,22,142,22.0,142,142,26.0,4.0,11.0,11.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694,1.4857798063205798,1671584,0.9928888660393452,1125056,13.136071448887876,3.732012005125406,209.1155721084396,1.7678648118667564,14.460828887323148,14,153,16.0,153,153,19.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr13:19020000-86760324,1.486711089137845,3713782,0.9930462466184142,2497986,13.06121451441281,3.277361106354504,213.64866436599635,1.7277108758278923,14.61672550080887,16,129,16.0,129,129,19.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr14:19000000-107289540,1.4956401365106389,6326996,0.9946435539849092,4230294,16.992322283037538,1.4391313611898378,282.14953041926407,1.3003623702376257,16.797307237151557,22,132,22.0,132,132,26.0,4.0,11.0,11.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr15:29209443-82829645,1.5022113004051372,4904451,0.9944193789952648,3264822,18.50367523865007,1.464982888793553,273.8245930102198,1.1940660050072536,16.547646147117717,17,148,23.0,149,149,28.0,5.0,14.0,14.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383,1.575315090873924,3608056,0.9998119334026824,2290372,29.07937575206124,260.205942509379,11653.57138032086,14.679489883835425,107.95170855674708,89,2712,26.0,3309,3309,31.0,5.0,15.0,15.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:34725848-62410760,1.503445614667738,3035153,0.9953207525912235,2018799,21.35572090138741,1.1227685329160335,327.9827498947677,1.0427055241778145,18.110294031151668,15,206,27.0,215,215,33.0,6.0,17.0,17.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:62460760-77546461,1.4844679141816786,1360022,0.994596556723048,916169,18.43893539292424,1.0901973841579555,275.4166730810854,1.1498456853467474,16.59568236262328,17,123,23.0,122,122,28.0,5.0,14.0,14.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr18:18510898-52059136,1.4923920367690606,1756335,0.9973125794201368,1176860,13.36424468500926,1167.7316474638685,590.6207926619139,25.59680918113007,24.30269105802717,92,743,16.0,1433,1433,19.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr1:3995268-13052998,1.492125700429269,910704,0.9951175523920625,610341,20.829929498427926,1.0016931185815745,308.91110954673906,1.04919626624466,17.575867248780046,14,141,25.0,140,140,31.0,6.0,17.0,17.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr2:21178113-87668206,1.493526277796685,4893158,0.9936173837274532,3276246,16.10657777224299,1.4454370135187244,235.8867913784184,1.2642120837380617,15.358606426965254,16,126,21.0,125,125,25.0,4.0,11.0,11.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr3:60000-66170270,1.4986466102786056,5109766,0.9946020693431816,3409588,17.61658476038747,1.3997925152777095,281.638394392002,1.24975866476026,16.782085519744022,16,141,23.0,143,143,27.0,4.0,12.0,12.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr4:75452279-191044276,1.4851543518280497,5731175,0.9923945300884716,3858977,12.067950910306022,12.858975800375832,194.95040754177828,2.210992784634745,13.962464236007134,24,301,15.0,404,404,17.0,2.0,6.0,6.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr6:95830543-157559467,1.481674497166731,3473734,0.9916217198721,2344466,12.165859517689745,3.660438050811739,175.94663142686946,1.7713192755212823,13.26448760513837,14,132,14.0,131,131,17.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr7:100606043-130154523,1.484559090334601,1820641,0.9931075566214372,1226386,14.561742387796338,2.1417373083141813,215.33855194563225,1.431274911779273,14.674418283040463,15,140,19.0,146,146,22.0,3.0,9.0,9.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr8:86726451-142766515,1.4836009330389548,3139442,0.9928118024243374,2116097,12.922062646466584,3.5167114950712786,205.924659095421,1.7538137996359235,14.350075229608414,15,131,16.0,130,130,19.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr9:92678796-133073060,1.4950817325047392,3425156,0.9943390180235072,2290950,17.52942796656409,2.2254473666773125,266.9657354046797,1.3310211246940409,16.33908612513808,16,187,23.0,192,192,27.0,4.0,13.0,13.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835,1.8737608679155904,814863,0.9770154901282716,434882,11.230506206281245,5.553780889511078,141.5454085622393,1.981975256729172,11.89728576450273,42,125,13.0,124,124,16.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472,1.8490395832350943,2705646,0.9769508319072052,1463272,11.242036340475318,5.332690041804532,136.30048152324082,1.940713767401162,11.67477972054466,39,135,13.0,144,144,16.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516,1.8479416899030288,1098812,0.9760594190857356,594615,10.718160490401353,5.274601489901405,130.8023673199371,1.9478795863256648,11.43688625981465,44,124,13.0,126,126,15.0,2.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr12:37856694-109373470,1.8792843475386607,2854118,0.9802157345630248,1518727,12.1820952679448,6.569647016099781,165.10459483986526,2.0164417512031045,12.849303282274306,40,189,14.0,223,223,17.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694,1.8951857369507128,1096581,0.9778275752072914,578615,11.359855862706636,5.406149795573102,151.97878992417915,2.0065572464632284,12.327967793767924,47,119,13.0,121,121,16.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr13:19020000-86760324,1.9079274411921523,2368856,0.9781799232183996,1241587,11.448414005623448,6.34729669566216,156.45055299744527,2.0700880585384622,12.508019547372207,49,141,13.0,143,143,16.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr14:19000000-107289540,1.854514818994783,3273278,0.978065864820648,1765033,11.5332376221861,4.925347763115491,144.66814521217202,1.8978424265154288,12.027807165571454,41,132,13.0,132,132,16.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr15:29209443-82829645,1.863239443674553,2678280,0.9804971295950132,1437433,12.770220246787154,5.123684019720149,164.4234412010661,1.888350050996085,12.822770418324822,49,143,14.0,145,145,18.0,4.0,9.0,9.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr16:46385801-88389383,1.8923277643322751,1550492,0.9993192760424304,819358,21.11874906939336,118.90019431411189,5122.829871622716,9.647125456570691,71.57394687749668,45,1337,14.0,1620,1620,17.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:34725848-62410760,1.7966323387965133,1313146,0.9781350468422704,730894,11.68274195711006,4.9533844627503125,133.09635811827516,1.852373828463568,11.536739492520196,42,129,13.0,139,139,16.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:62460760-77546461,1.7820785737661489,571771,0.9775009924852576,320846,10.433360553037906,8.051836541450982,128.7380820767113,2.267233050027241,11.346280539309404,41,131,11.0,131,131,14.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr18:18510898-52059136,1.88188680567451,966793,0.985706210209297,513737,11.313582630801363,244.2226671650212,231.7056960113064,9.81320148983984,15.221882144180016,48,377,14.0,553,553,16.0,2.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr1:3995268-13052998,1.750221357915379,322200,0.9763322895387224,184092,10.3082697781544,7.798546563949174,115.1173635469751,2.2282032871353823,10.72927600292653,27,119,11.0,125,125,14.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr2:21178113-87668206,1.8726452486798624,2789880,0.977905494868314,1489808,11.855796854359756,5.329151488669494,147.0815468283205,1.9085460702953287,12.12771812124278,43,138,14.0,141,141,17.0,3.0,8.0,8.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr3:60000-66170270,1.83324201642253,2526180,0.9767564496256488,1377986,10.847687857496377,6.493222123095606,132.78930418616935,2.0771833157209434,11.523424151968433,43,150,12.0,153,153,15.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr4:75452279-191044276,1.906284221314016,3690429,0.977043570952666,1935929,11.133927948803908,5.4529366649460815,148.106287385061,1.9949728781603628,12.16989266119718,55,132,14.0,131,131,16.0,2.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr6:95830543-157559467,1.8992159092127987,2301806,0.9755525056578528,1211978,10.832854226726887,8.496971429446745,138.0179203836107,2.180924690645484,11.748102841889438,45,182,12.0,211,211,15.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr7:100606043-130154523,1.8642284261978943,1003434,0.9771213368316466,538258,11.06132003611651,5.581596630102378,140.6020088338454,2.0028558858072083,11.857571793324524,34,133,12.0,143,143,15.0,3.0,7.0,7.0,1,0
H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr8:86726451-142766515,1.879633683060045,1919262,0.9758949062052584,1021084,10.64559526934121,6.248287009929013,135.8364484011926,2.0802976199624497,11.654889463276458,35,135,13.0,136,136,15.0,2.0,7.0,7.0,1,0
